Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
71925,0QV3swr7L8MZr72lL2izV1,Metallica,Hardwired…To Self-Destruct (Deluxe),Hardwired,63,189347,True,0.128,0.991,11,-3.289,1,0.0582,1.11e-05,0.00362,0.219,0.53,186.124,4,metal
71926,1UWGkn34CD31VQfdi4D8Zp,Five Finger Death Punch,War is the Answer,Bad Company,65,262440,True,0.557,0.886,11,-4.196,0,0.0498,0.000595,9.84e-05,0.0904,0.17,114.025,4,metal
71927,1I3EjtaIQz2zzDE1aeiUEz,Architects,deep fake,deep fake,63,213871,True,0.505,0.854,6,-4.167,0,0.0851,0.000101,0.00325,0.0556,0.319,96.023,4,metal
71928,3WtsQAngIkmcNeqVeK3fXQ,Opeth,Damnation,In My Time of Need,53,346733,False,0.471,0.604,4,-6.014,0,0.0286,0.00161,0.154,0.166,0.187,137.388,4,metal
71929,514GW1c9Jn21KgZmO6mZIE,Rammstein,Zeit,Armee der Tristen,74,205589,False,0.447,0.901,2,-5.397,1,0.0491,0.000415,0.000103,0.225,0.334,86.01,4,metal
71930,1PJRDeZSoZk7gtisdTYfLi,Hoobastank,Hoobastank (20th Anniversary Edition),Crawling In The Dark,66,175226,False,0.588,0.927,6,-4.776,0,0.113,0.000305,3.83e-05,0.195,0.652,93.571,4,metal
71931,0UuNO0yYvsMPlyLF7RfQlg,Rammstein,Zeit,Angst,72,224801,False,0.639,0.86,11,-4.27,1,0.069,0.000306,0.00549,0.0507,0.328,112.025,4,metal
71932,7ePjtuqKqa0ZbzznCNqiEf,Alter Bridge,One Day Remains,Broken Wings,54,306600,False,0.449,0.72,10,-5.382,0,0.0355,0.00656,6.84e-05,0.127,0.114,138.482,4,metal
71933,6AUfiRcpnffzH1KhI121f1,Slipknot,"The End, So Far",Warranty,68,231146,False,0.581,0.992,7,-2.976,1,0.109,0.004,2.73e-05,0.353,0.2,99.974,4,metal
71934,65ShmiE5aLBdcIGr7tHX35,TOOL,"10,000 Days",Vicarious,64,426680,False,0.506,0.877,0,-5.73,1,0.032,5.16e-05,0.776,0.0712,0.302,114.589,5,metal
71935,2K2NeVnP853rkR5ese8ZLP,Sabaton,The Great War,The Attack of the Dead Men,64,235720,False,0.522,0.975,9,-5.895,0,0.0917,0.00649,3.62e-05,0.189,0.242,115.998,4,metal
71936,2JhJOPGvtqMpj5RQC8cIYf,Deep Purple,Perfect Strangers,Perfect Strangers,66,328426,False,0.521,0.721,2,-7.699,1,0.0254,0.00348,0.0113,0.391,0.611,97.578,4,metal
71937,7jrkBLvhjeNs7X86wL3jKf,Lamb of God,Omens,Vanishing,55,288657,False,0.533,0.983,5,-5.175,1,0.107,9.47e-05,0.49,0.136,0.12,122.011,4,metal
71938,6Q88Xw5D2syb9X5rZd3TLz,Lamb of God,Omens,To The Grave,54,223661,False,0.352,0.952,2,-5.435,1,0.138,0.00133,0.419,0.273,0.484,197.803,4,metal
71939,4E6wpXABj8XosZEPXZz2OK,Meshuggah,ObZen,Bleed,60,442733,False,0.242,0.998,11,-5.64,1,0.0894,8.12e-06,0.88,0.284,0.18,114.642,4,metal
71940,0tWEB6BxbI48XN79QE1JbT,Evanescence,Fallen,Everybody's Fool,67,195880,False,0.437,0.835,2,-5.076,0,0.0405,0.00145,2.27e-05,0.245,0.296,95.111,4,metal
71941,2M5WTwqnkyz7bW6P1CiD6q,Pantera,Far Beyond Driven,I'm Broken,65,264800,True,0.419,0.878,7,-6.352,1,0.0553,0.000594,0.559,0.139,0.666,147.385,4,metal
71942,5jeh4hwbQJnnAJHZV9fqeo,Slipknot,"The End, So Far",The Chapeltown Rag,68,289226,True,0.538,0.997,8,-2.27,1,0.205,0.00232,0.00159,0.12,0.0702,95.016,4,metal
71943,6GqqGv8frU7kqzXkm2rewI,Five Finger Death Punch,F8,A Little Bit Off,72,190718,True,0.664,0.828,0,-6.053,1,0.0404,0.00839,0.0,0.294,0.82,103.985,4,metal
71944,0NWPxcsf5vdjdiFUI8NgkP,Jimi Hendrix,Are You Experienced,Hey Joe,70,210160,False,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,4,metal
71945,0YHuruiHL4Vzna7jeOdfJt,Lamb of God,Omens,Nevermore,54,275924,False,0.496,0.988,4,-4.409,0,0.11,8.33e-05,0.323,0.155,0.199,102.005,3,metal
71946,4z9j7avEnPRIcSYZfmaDcx,Oficina G3,Humanos,Apostasia,39,238468,False,0.251,0.908,0,-3.739,0,0.0576,0.000172,0.0542,0.097,0.727,72.569,4,metal
71947,1m1yOOUMSoObnB13xhtXFx,Rosa Tattooada,Rosa Tattooada,O Inferno Vai Ter Que Esperar,39,179333,False,0.548,0.505,1,-13.043,1,0.0337,0.109,1.58e-06,0.109,0.474,146.206,4,metal
71948,2ZnAe2Af6C6s8B25gtWbCU,Riff,Zona de Nadie (Remasterizado 2016),El Forastero - Remasterizado 2016,38,164013,False,0.485,0.803,5,-9.47,1,0.0805,0.0124,0.0149,0.11,0.857,151.0,4,metal
71949,3RKtXovR95eJLBlDSqcpvP,Hermetica,Acido Argentino,Evitando el Ablande,38,172493,False,0.328,0.908,7,-9.312,1,0.0622,2.43e-05,4.67e-05,0.3,0.403,147.312,4,metal
71950,779ooI3rBd0CLqCiiJmtVo,Chad Kroeger;Josey Scott,Hero (feat. Josey Scott),Hero (feat. Josey Scott),66,200480,False,0.427,0.843,4,-4.54,1,0.0364,0.00216,0.0,0.179,0.304,147.387,3,metal
71951,3gHGMXEUhVHl4cxOXX3Rmq,Nightmare;DEATH NOTE デスノート,the WORLD/アルミナ,アルミナ,50,304106,False,0.347,0.901,10,-3.224,0,0.0532,0.0156,0.0,0.127,0.528,184.942,3,metal
71952,7glG2aRcS9PsbBDiSbsliO,Linkin Park;Aaron Lewis,Reanimation,Krwlng (Mike Shinoda Reanimation) [feat. Aaron Lewis],48,340253,False,0.415,0.528,4,-7.564,1,0.0293,0.088,0.00595,0.0746,0.0479,105.217,4,metal
71953,3aniWcwiiYKHpm3F5TdeKD,Bring Me The Horizon,Teardrops,Teardrops,61,215003,True,0.497,0.916,7,-3.323,1,0.108,0.000323,0.0,0.36,0.401,96.051,4,metal
71954,66gZWQbx8Vg6XYWIgz7NDQ,Nightmare,DEATH NOTE Original Soundtrack,the WORLD -TV Size-,44,83040,False,0.412,0.952,11,-1.422,0,0.0492,0.00208,0.0,0.335,0.676,95.112,4,metal
71955,35ZmCVnfYRdK1iLGCxNhMa,Static-X,Shadow Zone,The Only,64,171106,False,0.428,0.979,1,-2.929,1,0.225,7.04e-05,0.0,0.129,0.292,104.84,4,metal
71956,1UKp5X9cPp9vMnTb39nnvg,Daughtry,Daughtry,It's Not Over,52,215026,False,0.426,0.92,10,-3.243,0,0.0598,0.0559,0.0,0.245,0.296,145.946,4,metal
71957,54otdw8MmYNz2ewGHzmaTP,The Plot In You,FEEL NOTHING (RESET),FEEL NOTHING - RESET,55,220688,True,0.34,0.887,4,-4.54,0,0.0898,0.00345,2.72e-06,0.0622,0.215,144.081,4,metal
71958,4qzw6Hhj8KoukmFt7dZsee,Slapshock,Novena,Misterio,39,242221,False,0.283,0.946,8,-4.947,1,0.0797,0.00151,0.0,0.254,0.567,169.931,4,metal
71959,5bU4KX47KqtDKKaLM4QCzh,Dope,Life,Die MF Die,67,186066,True,0.657,0.96,5,-3.524,0,0.07,0.00169,0.000997,0.109,0.567,126.02,4,metal
71960,2F6FfZ4w8z3eJpSxPotVO5,Korn,Issues,Falling Away from Me,73,270920,True,0.468,0.769,4,-7.036,1,0.041,0.00014,0.00124,0.271,0.17,104.102,4,metal
71961,5rX6C5QVvvZB7XckETNych,Kid Rock,Rock n Roll Jesus,All Summer Long,73,297586,False,0.7,0.864,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.887,102.997,4,metal
71962,6gCVA6ja6g0foIsWv0RuSZ,System Of A Down,Toxicity,ATWA,67,176200,False,0.376,0.787,5,-4.731,0,0.0394,0.00378,0.0,0.548,0.371,87.102,4,metal
71963,67w1cb9ESAnCGJkC9hW2nO,Avenged Sevenfold,Waking The Fallen,I Won't See You Tonight Part 1,55,538333,False,0.4,0.719,7,-5.109,0,0.0492,0.000451,0.00581,0.218,0.101,129.505,4,metal
71964,7aySoZnwt7c6lA54qVVUOk,Nickelback,Dark Horse,Never Gonna Be Alone,62,227026,False,0.544,0.802,4,-4.152,1,0.0282,0.00155,7.34e-05,0.122,0.59,130.022,4,metal
71965,72hpTHMLFrO4ErhSQl2FhZ,Van Halen,Balance,Can't Stop Lovin' You,63,247466,False,0.592,0.898,9,-5.194,1,0.0358,0.143,2.29e-06,0.229,0.537,118.006,4,metal
71966,3b3eu3uMp1b9xPOHbfSwBi,Avenged Sevenfold,Nightmare,Fiction,52,307986,False,0.605,0.627,0,-7.454,1,0.0265,0.0612,3.6e-05,0.106,0.243,120.0,4,metal
71967,5nxcR7W60CU3cvmGX1jBzQ,Caskets,Lost Souls,Drowned in Emotion,61,222567,False,0.444,0.945,0,-6.389,0,0.0714,0.0015,2.84e-05,0.0661,0.333,77.041,4,metal
71968,1DTvpxiXXltH3xZE4yXANv,Porcupine Tree,Lightbulb Sun,Shesmovedon,48,314400,False,0.551,0.618,4,-9.596,0,0.0294,0.00742,0.0274,0.49,0.406,142.028,4,metal
71969,4WwWjFCyvUY2fcx8OULByB,Skid Row,Slave to the Grind,In a Darkened Room,59,235066,False,0.338,0.668,4,-8.963,0,0.031,0.00275,1.15e-06,0.192,0.358,62.872,4,metal
71970,2okeBtFNVJ4n33NEV1RxBm,Bullet For My Valentine,Gravity (Deluxe Edition),Radioactive,59,193080,False,0.527,0.695,9,-4.99,1,0.0346,0.0331,3.78e-05,0.31,0.271,142.922,4,metal
71971,66lWvfNt5DaPXPbuZLApUf,Nickelback,Those Days,San Quentin,9,211457,True,0.671,0.934,0,-4.496,1,0.0486,0.000145,1.81e-05,0.104,0.832,124.005,4,metal
71972,39m87lOMd5ccENPVvAT7gH,Sabaton,Bismarck,Bismarck,65,313984,False,0.505,0.859,6,-5.546,0,0.0431,0.00346,0.0012,0.263,0.434,95.036,4,metal
71973,0wzRcekWyVCSyPtlPOeJau,Queens of the Stone Age,Songs For The Deaf,Go With The Flow,68,187146,False,0.246,0.991,9,-3.903,1,0.087,0.00944,0.0753,0.867,0.415,159.39,4,metal
71974,6MD6xpFK4cfquxRqXxqwjq,Bring Me The Horizon;YUNGBLUD,POST HUMAN: SURVIVAL HORROR,Obey (with YUNGBLUD),65,220538,True,0.462,0.99,1,-3.175,0,0.211,0.000103,0.0,0.374,0.204,137.061,4,metal
71975,4xNfsvj9mOVnMTvHZZ8HNk,Hinder,Take It To The Limit,Without You,57,232266,False,0.415,0.816,3,-3.831,1,0.0333,0.0299,2.09e-05,0.129,0.264,136.017,4,metal
71976,4VymMhILk4DSwghPkLUPVS,Avenged Sevenfold,Avenged Sevenfold,Critical Acclaim,61,315173,True,0.499,0.966,7,-4.679,1,0.11,0.000329,6.1e-05,0.151,0.215,138.042,4,metal
71977,7dH9Qnbb7pwDahy1Vb9ZQa,The HU,The Gereg,Yuve Yuve Yu,61,282920,False,0.624,0.857,10,-6.25,0,0.0542,0.0208,0.206,0.11,0.324,131.926,4,metal
71978,1rnsFy41deoAFKeTTsNjNU,Lamb of God,Omens,Gomorrah,53,252125,False,0.483,0.99,8,-4.508,1,0.112,0.00176,0.000958,0.183,0.232,147.111,4,metal
71979,0S7Eb7sl3eqRPR9kVUxCQl,Porcupine Tree,Deadwing,Open Car,50,226760,False,0.541,0.502,2,-5.955,0,0.0301,0.00382,0.0131,0.104,0.406,159.978,3,metal
71980,4ydaafGFdKJWHi914LrUTX,DEHA INC.,Gozume Bak,Gozume Bak,39,82120,True,0.562,0.868,7,-4.902,1,0.259,0.00165,0.0768,0.372,0.367,151.982,4,metal
71981,0oOdE0KVbXNDHdxja2Uf1Y,Grecco,Grecco,Namorando,38,210680,False,0.396,0.42,2,-9.255,1,0.0277,0.631,0.0,0.158,0.485,170.125,4,metal
71982,23XWX09uupLjkbinjMyJ0H,X JAPAN,BLUE BLOOD REMASTERED EDITION,紅(イントロ ストリングス) - Remaster,37,379133,False,0.25,0.979,8,-5.472,0,0.419,0.0034,0.000122,0.183,0.0595,156.341,4,metal
71983,0kD1j1yVuagqofnTB8vs6t,311,Grassroots,Omaha Stylee,38,254106,True,0.61,0.861,7,-8.568,1,0.105,0.00451,0.0,0.205,0.8,153.547,4,metal
71984,5uunXHE4kIW6uS4HWAXaOQ,Gojira,Magma,Silvera,62,212653,False,0.333,0.959,2,-4.348,1,0.072,3.19e-06,0.0563,0.299,0.242,137.052,4,metal
71985,4CYWDYubFT02pnEvSylECN,Pentagram,MMXII,Doğmadan Önce,38,351773,False,0.572,0.826,11,-4.789,0,0.0725,0.0072,0.00475,0.114,0.327,125.792,4,metal
71986,2hUvo9TxVWCbszNphTtNlJ,Malt,Kendi Adını Taşıyan İlk Albüm,Aşkın Gözü,39,237865,False,0.635,0.761,9,-3.992,0,0.0351,0.000538,0.000659,0.307,0.538,139.972,3,metal
71987,0bUgTRe5st6TMbRCEjKezX,Sabaton,The Last Stand,The Last Stand,68,235840,False,0.519,0.935,7,-5.656,0,0.0423,0.00454,0.0,0.0661,0.498,104.044,4,metal
71988,5NCyqYGMVv9XJbymXH71d9,Rata Blanca,Rata Blanca,Sólo Para Amarte,38,342160,False,0.522,0.632,6,-15.762,0,0.0346,0.0268,0.916,0.202,0.539,91.95,4,metal
71989,3S6JPjGXviwy7HOOlAzmfB,Until I Wake,Release Your ANGER,Self Medicated,0,189103,False,0.438,0.96,5,-3.482,0,0.0756,9.53e-05,0.00158,0.0943,0.254,144.98,4,metal
71990,2Npjui495Y4HPVyTi4wO7j,Ill Niño,Metal,If You Still Hate Me,0,175133,True,0.468,0.983,1,-2.848,1,0.114,6.21e-05,0.000292,0.0568,0.0914,135.439,4,metal
71991,1MNCcudzcgmrjWOwzNo661,Dymytry,Pharmageddon,Země Krále Miroslava,39,194016,False,0.538,0.915,10,-5.886,0,0.0623,4.73e-05,0.00789,0.115,0.58,135.013,4,metal
71992,0Nme92vYmYrVGAEslR2LB0,Oficina G3,Humanos,Desculpas,38,279754,False,0.658,0.725,0,-6.427,1,0.0295,0.000534,0.225,0.154,0.644,123.909,4,metal
71993,24Kt3cqu1EAvgk6VQiQ2UB,Oficina G3,Humanos,Ele Se Foi,38,270512,False,0.551,0.595,2,-6.407,0,0.0283,0.0848,0.000165,0.393,0.26,144.184,4,metal
71994,2wt831VAOLWoAbIcQwxWsF,Ill Niño,Metal Lives!,If You Still Hate Me,0,175133,True,0.468,0.983,1,-2.848,1,0.114,6.21e-05,0.000292,0.0568,0.0914,135.439,4,metal
71995,4dhMxlB0xQXYafSN13NPft,Almafuerte,Ultimando (Cotidiafonos Volumen 1),Patria al Hombro,38,232453,False,0.244,0.955,9,-3.111,1,0.131,0.000932,0.0,0.139,0.461,161.811,4,metal
71996,0myb1jWdq3o8KH85NVgFIx,Ill Niño,Post-Millennial Noise,All I Ask For,0,219813,False,0.47,0.919,8,-3.5,1,0.0627,3.38e-05,0.111,0.136,0.514,136.354,4,metal
71997,3c7Doe67vpPgqUo2uRFyVO,Yngwie Malmsteen,Nordic Metal,Leviathan,0,266040,False,0.224,0.938,7,-8.08,1,0.121,0.0101,0.785,0.554,0.162,109.835,3,metal
71998,3H2cHIeqH79jmFsdiPKRv7,Cadena Perpetua,Malas Costumbres,Sigo Acá,40,153720,False,0.573,0.805,7,-5.94,1,0.0346,0.00431,7.39e-06,0.139,0.701,141.941,4,metal
71999,4zYEGiXEwmsDVt8drtQ5hg,Hermetica,Acido Argentino,Del Camionero,38,269733,False,0.346,0.669,2,-12.34,1,0.0436,0.000398,0.00211,0.188,0.153,147.467,4,metal
81000,0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,After Hours,Blinding Lights,91,200040,False,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4,pop
81001,3yV2c3cYhkAwSsxAq6nRiv,Gajendra Verma,Table No. 21 (Original Motion Picture Soundtrack),Mann Mera,74,200120,False,0.535,0.765,1,-7.862,0,0.0444,0.054,0.0,0.0921,0.373,191.827,4,pop
81002,1aL9518P5G72N92b48tuKw,AP Dhillon,Summer High,Summer High,83,177391,False,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,pop
81003,5IgjP7X4th6nMNDh4akUHb,Chris Brown,Indigo (Extended),Under The Influence,96,184613,True,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,4,pop
81004,7MXVkk9YMctZqd1Srtv4MB,The Weeknd;Daft Punk,Starboy,Starboy,90,230453,True,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,4,pop
81005,3UhmuWcFaLS3AO3kI9ynQ2,AP Dhillon;Shinda Kahlon;Gurinder Gill;Gminxr,Insane,Insane,77,206060,False,0.796,0.572,8,-7.03,0,0.0545,0.416,2.55e-05,0.0975,0.304,98.967,4,pop
81006,2l3dFxtoSMgMQVyRIUHjpz,Mitraz,Akhiyaan,Akhiyaan,74,191868,False,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,4,pop
81007,3wz2vWhYnnBoFmgMkqtzLy,Chani Nattan;Inderpal Moga,Daku,Daku,75,131077,False,0.847,0.558,8,-5.855,0,0.0663,0.325,0.0,0.135,0.495,98.062,4,pop
81008,6zAvNLJkdyRApUHnlJjKfO,Ali Zafar,Jhoom,Jhoom - R&B Mix,73,298986,False,0.662,0.4,2,-11.2,1,0.0548,0.735,1.65e-05,0.0863,0.617,79.972,4,pop
81009,32LKwbmh6yVsWoRRF8DIvf,Pav Dharia,Na Ja,Na Ja,76,208000,False,0.772,0.649,2,-6.411,1,0.143,0.0724,0.0,0.0761,0.824,90.072,4,pop
81010,29m79w9xPMH4YCD6r8JSmV,AP Dhillon;Gurinder Gill;Intense,Excuses,Excuses,82,176232,False,0.837,0.717,5,-7.749,0,0.0822,0.0842,0.0,0.149,0.494,94.984,4,pop
81011,3USxtqRwSYz57Ewm6wWRMp,Glass Animals,Dreamland,Heat Waves,83,238805,False,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4,pop
81012,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,90,184447,False,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,3,pop
81013,5O2P9iiztwhomNh8xkR9lJ,One Direction,FOUR (Deluxe),Night Changes,88,226600,False,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,4,pop
81014,58f4twRnbZOOVUhMUpplJ4,AP Dhillon;Gminxr;Gurinder Gill;Shinda Kahlon,Brown Munde,Brown Munde,76,254400,False,0.854,0.611,8,-6.26,0,0.0864,0.223,0.0,0.119,0.417,100.024,4,pop
81015,2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Safe Haven,Dandelions,90,233720,False,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,3,pop
81016,3mZLiEDAHIjZ8ms5Lxq33F,Diljit Dosanjh,Drive Thru,Peaches,74,189176,False,0.663,0.478,4,-7.265,0,0.185,0.095,0.0,0.0705,0.341,85.264,4,pop
81017,2NTVtNcpC0i1R7LVGaCZCF,Badshah;Nikhita Gandhi,Jugnu,Jugnu,74,230400,False,0.716,0.803,10,-5.14,0,0.0445,0.03,0.0,0.0817,0.325,124.961,4,pop
81018,0yCWDaAgOtg6TKlNCg9rwA,King,The Carnival,Tu Aake Dekhle,81,270000,False,0.77,0.84,11,-4.022,1,0.107,0.515,0.00452,0.145,0.192,96.012,4,pop
81019,6TClJ8jXi3OBV7gcrU3jx5,AP Dhillon;Gurinder Gill,HIDDEN GEMS,TERE TE,75,114418,False,0.692,0.488,7,-10.96,0,0.135,0.0508,0.0,0.154,0.299,171.9,4,pop
81020,2eTkxblLeqdTSsb2ivafDX,Ankit Tiwari;Manoj Muntashir,"Galliyan Returns (From ""Ek Villain Returns"")","Galliyan Returns (From ""Ek Villain Returns"")",77,350011,False,0.43,0.612,10,-5.534,0,0.0392,0.432,2.29e-06,0.0955,0.241,85.959,4,pop
81021,4PwTeFfKqmR3XIeXXUBDOf,Sachet-Parampara;Sachet Tandon,"Maiyya Mainu (From ""Jersey"")","Maiyya Mainu (From ""Jersey"")",78,231575,False,0.63,0.739,0,-3.942,1,0.0248,0.194,0.0,0.113,0.224,109.985,4,pop
81022,1iZLpuGMr4tn1F5bZu32Kb,Harrdy Sandhu,Bijlee Bijlee,Bijlee Bijlee,74,168450,False,0.795,0.67,1,-5.313,0,0.143,0.269,0.0,0.0733,0.643,100.004,4,pop
81023,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,÷ (Deluxe),Perfect,87,263400,False,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,3,pop
81024,0mBP9X2gPCuapvpZ7TGDk3,Charlie Puth;Jung Kook;BTS,Left and Right (Feat. Jung Kook of BTS),Left and Right (Feat. Jung Kook of BTS),92,154486,False,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,pop
81025,3ZGJhN4unVspOqpwGvUL2W,Diljit Dosanjh,Drive Thru,Lemonade,74,166666,False,0.789,0.744,1,-7.245,1,0.0414,0.281,0.0,0.0763,0.783,143.998,4,pop
81026,5pcmtf1lwrMqmAWWm248fY,AP Dhillon;Gurinder Gill,HIDDEN GEMS,DESIRES,76,168000,False,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,4,pop
81027,7B4uYqxTpTOS1sgxFB9Ann,Sidhu Moose Wala,The Last Ride,The Last Ride,77,262247,False,0.792,0.647,10,-5.447,0,0.334,0.0299,0.0,0.119,0.638,89.029,4,pop
81028,5W7DOVGQLTigu09afW7QMT,Sidhu Moose Wala,Moosetape,295,78,270000,False,0.557,0.794,11,-5.698,0,0.2,0.179,0.0,0.106,0.432,91.366,4,pop
81029,0ojpEubhy4JNeVftmVuiN7,Armaan Malik;Vishal Mishra,Kabir Singh,Pehla Pyaar,76,272532,False,0.607,0.713,4,-5.105,1,0.03,0.56,4.98e-05,0.101,0.611,124.868,4,pop
81030,2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,Narrated For You,Let Me Down Slowly,85,169353,False,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,4,pop
81031,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,÷ (Deluxe),Shape of You,86,233712,False,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,pop
81032,7eNSk0grNnO7MqjLZzs6MM,Mithoon;Arijit Singh;Neeti Mohan;Karan Malhotra,Shamshera,Fitoor,74,308459,False,0.516,0.481,0,-9.234,1,0.0433,0.819,2.87e-06,0.0893,0.212,138.997,4,pop
81033,60YICjIPdL7LDBcCMK0tAk,Sidhu Moose Wala;Sunny Malton;The Kidd,Levels,Levels,76,228705,True,0.592,0.728,2,-6.098,1,0.311,0.00148,0.0,0.379,0.577,113.17,5,pop
81034,58ynJq9eLLDChA3GNFJcDL,Akhil Sachdeva;Mansheel Gujral,"Channa Ve (From ""Bhoot - Part One: The Haunted Ship"")",Channa Ve,75,211578,False,0.676,0.696,9,-6.68,1,0.0452,0.666,0.0,0.0931,0.606,94.945,4,pop
81035,7oN0Wo7sCVvXPdpxoio3JM,Madhur Sharma,Kali Kali Zulfon Ke (Lo-Fi),Kali Kali Zulfon Ke (Lo-Fi),76,77142,False,0.464,0.491,7,-7.039,1,0.0392,0.837,1.39e-06,0.111,0.106,76.739,3,pop
81036,1Nr46gjiP50uPsz30gYhAd,Santhosh Narayanan;Anirudh Ravichander,"Thenmozhi (From ""Thiruchitrambalam"")","Thenmozhi (From ""Thiruchitrambalam"")",79,173225,False,0.764,0.532,9,-5.979,0,0.0491,0.598,0.0,0.26,0.859,123.95,4,pop
81037,5WzfGg2ueNoOS5aIkaR9qX,Arijit Singh;Rupali Moghe,Badhaai Do (Original Motion Picture Soundtrack),Atak Gaya - Arijit Singh,74,199407,False,0.4,0.366,6,-8.598,1,0.0342,0.87,0.00163,0.102,0.508,80.568,4,pop
81038,2rOnSn2piaqLAlYjtfUBlY,Tanishk Bagchi;Jubin Nautiyal;Asees Kaur,"Raataan Lambiyan (From ""Shershaah"")","Raataan Lambiyan (From ""Shershaah"")",78,230292,False,0.72,0.63,10,-5.549,1,0.0413,0.615,0.0,0.108,0.512,81.009,4,pop
81039,2J2Z1SkXYghSajLibnQHOa,Sia,This Is Acting,Unstoppable,81,217746,False,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4,pop
81040,2kOH2QZB7F7I1iVXqwKuBF,Dhanush;Anirudh Ravichander,"Mayakkama Kalakkama (From ""Thiruchitrambalam"")","Mayakkama Kalakkama (From ""Thiruchitrambalam"")",77,142258,False,0.789,0.536,9,-5.422,0,0.0424,0.604,2.09e-06,0.088,0.877,124.029,4,pop
81041,72zHuDxFQTjbL51qJQSA7j,Jasleen Royal;B Praak;Romy;Anvita Dutt,"Ranjha (From ""Shershaah"")","Ranjha (From ""Shershaah"")",77,228855,False,0.603,0.573,1,-5.843,1,0.0502,0.478,0.0,0.0971,0.236,82.941,4,pop
81042,2tMoOS9grHtn4upzb4LwMG,Dhibu Ninan Thomas;Kapil Kapilan,"Adiye (From ""Bachelor"")","Adiye - From ""Bachelor""",76,272000,False,0.709,0.454,9,-7.843,0,0.167,0.445,0.0,0.136,0.548,90.038,4,pop
81043,6tCd8bPvYnceDG7W9M1RMk,BLACKPINK,BORN PINK,Shut Down,87,175889,False,0.813,0.657,0,-6.447,1,0.0372,0.00269,0.0,0.183,0.651,110.053,3,pop
81044,5urYiIXu1ZhfMAOsp7WDTc,Yasser Desai;Neha Kakkar;Rajat Nagpal,"Dil Ko Karaar Aaya (From ""Sukoon"")","Dil Ko Karaar Aaya (From ""Sukoon"")",77,231486,False,0.55,0.448,11,-9.117,1,0.0366,0.777,0.000459,0.111,0.388,147.986,4,pop
81045,6TQS7URegxmcb8tTNpoXzi,Dhanush;Anirudh Ravichander,"Megham Karukatha (From ""Thiruchitrambalam"")","Megham Karukatha (From ""Thiruchitrambalam"")",80,290400,False,0.429,0.614,4,-6.573,0,0.0709,0.513,0.000316,0.0922,0.743,149.966,3,pop
81046,1pean7zvZUqcWZaUucH63f,Dhanush;Anirudh Ravichander,"Thaai Kelavi (From ""Thiruchitrambalam"")","Thaai Kelavi (From ""Thiruchitrambalam"")",76,258909,False,0.661,0.92,9,-3.469,0,0.188,0.0352,1.4e-05,0.314,0.494,82.508,4,pop
81047,1uJ2czshFLqimctgvsxfv2,A.R. Rahman;A. R. Reihana;Bamba Bakya,"Ponni Nadhi (From ""Ponniyin Selvan Part -1"") [Original Motion Picture Soundtrack]","Ponni Nadhi (From ""Ponniyin Selvan Part -1"") - Tamil",77,290526,False,0.687,0.637,10,-9.55,0,0.13,0.12,0.0,0.291,0.56,152.0,4,pop
81048,3BVjPpVvki8Jpm1Ew21UjH,Vishal Chandrashekhar;S.P. Charan,"Inthandham [From ""Sita Ramam (Telugu)""]","Inthandham (From ""Sita Ramam (Telugu)"")",73,218808,False,0.652,0.37,4,-9.922,1,0.0604,0.661,0.0,0.109,0.662,99.894,4,pop
